lng,eightd_has_key_dispenser,short_name,has_kiosk,rental_uris,lat,external_id,region_id,eightd_station_services,capacity,station_type,electric_bike_surcharge_waiver,rental_methods,name,station_id
-73.96224617958069,False,6896.16,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.76712840349542,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,71,[],36,classic,False,"['KEY', 'CREDITCARD']",E 68 St & 3 Ave,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c
-73.97289,False,7458.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.79018,1960019951675478680,71,[],34,classic,False,"['KEY', 'CREDITCARD']",W 90 St & Amsterdam Ave,1960019951675478680
-73.9170074,False,7018.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7711528,6cd10426-b4e9-40e1-9b35-61f609190ac0,71,[],35,classic,False,"['KEY', 'CREDITCARD']",31 St & Hoyt Ave N,6cd10426-b4e9-40e1-9b35-61f609190ac0
-73.93765,False,3495.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.65496,1814901062206225038,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Lenox Rd & E 43 St,1814901062206225038
-73.96172,False,3408.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.65326,1831178352265562334,71,[],27,classic,False,"['KEY', 'CREDITCARD']",Ocean Ave & Crooke Ave,1831178352265562334
-73.942924,False,8049.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.82831,54df610f-0e47-4958-98ca-37bb1b1c4dca,71,[],24,classic,False,"['KEY', 'CREDITCARD']",Convent Ave & W 151 St,54df610f-0e47-4958-98ca-37bb1b1c4dca
-73.90273,False,6116.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.74091,f5393bc2-36d4-4508-bf51-fa48d121f751,71,[],27,classic,False,"['KEY', 'CREDITCARD']",61 St & Queens Blvd,f5393bc2-36d4-4508-bf51-fa48d121f751
-73.905158,False,8103.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.832678,c80c55c4-d623-42d7-8acf-6bfa68a84ecb,71,[],21,classic,False,"['KEY', 'CREDITCARD']",3 Ave & E 169 St,c80c55c4-d623-42d7-8acf-6bfa68a84ecb
-73.922423,False,8198.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.839312,b96507c5-7c90-499d-9c45-58f25d6f636a,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Shakespeare Ave & W 169 St,b96507c5-7c90-499d-9c45-58f25d6f636a
-74.0052238852195,False,5430.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7197920901383,19d17911-1e4a-41fa-b62b-719aa0a6182e,71,[],39,classic,False,"['KEY', 'CREDITCARD']",6 Ave & Walker St,19d17911-1e4a-41fa-b62b-719aa0a6182e
-73.9710097,False,4199.12,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6809741,c3189056-8eda-4278-891f-e8e15c2d759a,71,[],29,classic,False,"['KEY', 'CREDITCARD']",Carlton Ave & Dean St,c3189056-8eda-4278-891f-e8e15c2d759a
-73.96527,False,6830.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.76313,1960020234227886806,71,[],51,classic,False,"['KEY', 'CREDITCARD']",3 Ave & E 62 St,1960020234227886806
-73.90369,False,4161.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6786,ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16,71,[],23,classic,False,"['KEY', 'CREDITCARD']",Van Sinderen Ave & Truxton St,ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16
-73.96364,False,3070.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.64173,1814907423052790164,71,[],26,classic,False,"['KEY', 'CREDITCARD']",E 16 St & Cortelyou Rd,1814907423052790164
-73.91493,False,4325.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.68491,7779e057-b33e-46a7-8a1e-8c28bcd9a558,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Thomas S. Boyland St & Macon St,7779e057-b33e-46a7-8a1e-8c28bcd9a558
-73.94434,False,5581.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72557,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,71,[],51,classic,False,"['KEY', 'CREDITCARD']",Nassau Ave & Russell St,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c
-73.91765579597632,False,8036.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.827230499624726,f3140fb8-347b-4dca-96df-eeef2d1bfc50,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Morris Ave & E 163 St,f3140fb8-347b-4dca-96df-eeef2d1bfc50
-73.90184,False,5956.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.73577,5145ad1c-241f-4448-a742-739bd5c518c2,71,[],19,classic,False,"['KEY', 'CREDITCARD']",64 St & 51 Ave,5145ad1c-241f-4448-a742-739bd5c518c2
-73.9342862,False,6798.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7628138,0fa27bd7-b182-4e7a-b5bb-90f4249cb368,71,[],23,classic,False,"['KEY', 'CREDITCARD']",34 Ave & 21 St,0fa27bd7-b182-4e7a-b5bb-90f4249cb368
-73.99280458705107,False,6526.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.752762088742045,96e72113-3681-4d19-88bb-032e76720093,71,[],45,classic,False,"['KEY', 'CREDITCARD']",W 35 St & 8 Ave,96e72113-3681-4d19-88bb-032e76720093
-73.915585,False,8016.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.825716,38af3d1a-9916-46cf-b22e-86fc8648bf30,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Park Ave & E 162 St,38af3d1a-9916-46cf-b22e-86fc8648bf30
-73.86367,False,6070.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.73892,1849009654626746672,71,[],19,classic,False,"['KEY', 'CREDITCARD']",55 Ave & 97 Pl,1849009654626746672
-73.92284,False,3845.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.66852,d470e82e-d109-4e2e-b66a-f5e944cbfe97,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Eastern Pkwy & Ralph Ave,d470e82e-d109-4e2e-b66a-f5e944cbfe97
-73.934903,False,4237.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6814598,66dcbac5-0aca-11e7-82f6-3863bb44ef7c,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Lewis Ave & Decatur St,66dcbac5-0aca-11e7-82f6-3863bb44ef7c
-73.941409,False,8191.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.839137,912813fc-fde4-4430-8443-a4fa21477e7f,71,[],24,classic,False,"['KEY', 'CREDITCARD']",Broadway & W 165 St,912813fc-fde4-4430-8443-a4fa21477e7f
-73.9093359997,False,8555.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.8604244,47da6ab2-c841-4f2d-97ef-dd8d441c96b1,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Loring Pl North & W 183 St,47da6ab2-c841-4f2d-97ef-dd8d441c96b1
-74.01089876890182,False,4920.13,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.70188858913366,c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,71,[],31,classic,False,"['KEY', 'CREDITCARD']",South St & Broad St,c00ef46d-fcde-48e2-afbd-0fb595fe3fa7
-73.90625,False,4880.11,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.70183,26cae473-0e59-4af7-bad5-bb6fec85c8bc,71,[],22,classic,False,"['KEY', 'CREDITCARD']",Madison St & Seneca Ave,26cae473-0e59-4af7-bad5-bb6fec85c8bc
-73.99548059,False,4829.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.70037867,66db3687-0aca-11e7-82f6-3863bb44ef7c,71,[],37,classic,False,"['KEY', 'CREDITCARD']",Columbia Heights & Cranberry St,66db3687-0aca-11e7-82f6-3863bb44ef7c
-73.99415556,False,6140.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.74173969,66dc120f-0aca-11e7-82f6-3863bb44ef7c,71,[],74,classic,False,"['KEY', 'CREDITCARD']",W 21 St & 6 Ave,66dc120f-0aca-11e7-82f6-3863bb44ef7c
-73.98783413,False,5553.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72467721,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,71,[],59,classic,False,"['KEY', 'CREDITCARD']",E 3 St & 1 Ave,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c
-73.92825,False,4680.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69502,a3d72b5b-9587-4f33-9722-c01e20a9b358,71,[],29,classic,False,"['KEY', 'CREDITCARD']",Bushwick Ave & Dekalb Ave,a3d72b5b-9587-4f33-9722-c01e20a9b358
-73.9321455,False,6688.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7596276,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8,71,[],25,classic,False,"['KEY', 'CREDITCARD']",Crescent St & 35 Ave,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8
-73.91855701804161,False,8559.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.86169883507865,fbaffdbd-dab5-4127-9bd5-36bf58093ea8,71,[],24,classic,False,"['KEY', 'CREDITCARD']",9 Ave & W 204 St,fbaffdbd-dab5-4127-9bd5-36bf58093ea8
-73.947568,False,7898.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.818477,b371c432-b682-412f-9b85-8df84ce7a9f3,71,[],21,classic,False,"['KEY', 'CREDITCARD']",St Nicholas Ave & W 137 St,b371c432-b682-412f-9b85-8df84ce7a9f3
-73.9500479759,False,4214.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6809833854,66dc1687-0aca-11e7-82f6-3863bb44ef7c,71,[],24,classic,False,"['KEY', 'CREDITCARD']",Macon St & Nostrand Ave,66dc1687-0aca-11e7-82f6-3863bb44ef7c
-73.96579,False,4116.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6769694,69f84045-48f9-4c6c-90d3-0503e5ed39e9,71,[],23,classic,False,"['KEY', 'CREDITCARD']",Prospect Pl & Underhill Ave,69f84045-48f9-4c6c-90d3-0503e5ed39e9
-73.959089,False,7925.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.820003,22ab59a8-0af4-4101-9350-a7af88e37c2e,71,[],19,classic,False,"['KEY', 'CREDITCARD']",W 133 St & 12 Ave,22ab59a8-0af4-4101-9350-a7af88e37c2e
-73.93266275525093,False,7068.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7725996921817,e152a2e1-c510-404e-a100-24246bb6cc95,71,[],19,classic,False,"['KEY', 'CREDITCARD']",8 St & Astoria Blvd,e152a2e1-c510-404e-a100-24246bb6cc95
-73.97772429,False,5736.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72938685,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,71,[],43,classic,False,"['KEY', 'CREDITCARD']",E 14 St & Ave B,66dc7ba2-0aca-11e7-82f6-3863bb44ef7c
-73.991007,False,3699.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.663493,5526b855-dc09-4159-a20a-99651861a481,71,[],25,classic,False,"['KEY', 'CREDITCARD']",17 St & 5 Ave,5526b855-dc09-4159-a20a-99651861a481
-73.97282625,False,6464.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75255434,66dc17df-0aca-11e7-82f6-3863bb44ef7c,71,[],34,classic,False,"['KEY', 'CREDITCARD']",E 45 St & 3 Ave,66dc17df-0aca-11e7-82f6-3863bb44ef7c
-73.89022,False,8467.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.85472,1864605386632012480,71,[],19,classic,False,"['KEY', 'CREDITCARD']",E 184 St & 3 Ave,1864605386632012480
-73.999573,False,5351.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.717411,32cc1603-a4b5-4099-b7bf-681de451b04a,71,[],47,classic,False,"['KEY', 'CREDITCARD']",Walker St & Baxter St,32cc1603-a4b5-4099-b7bf-681de451b04a
-73.95299117,False,5666.04,False,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72708584,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,71,[],28,classic,False,"['KEY', 'CREDITCARD']",Meserole Ave & Manhattan Ave,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c
-73.90458,False,5540.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.72368,69717638-5c4a-47a7-bccb-3b42c81eb09f,71,[],19,classic,False,"['KEY', 'CREDITCARD']",56 Dr & 61 St,69717638-5c4a-47a7-bccb-3b42c81eb09f
-73.99011,False,5788.15,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.732647,0f45bcf6-7028-4584-a51e-4129847dbebc,71,[],39,classic,False,"['KEY', 'CREDITCARD']",4 Ave & E 12 St,0f45bcf6-7028-4584-a51e-4129847dbebc
-73.927107,False,7712.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.807466,9635affa-8b18-42d5-84c4-7f67ad5ef9d0,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Alexander Ave & E 134 St,9635affa-8b18-42d5-84c4-7f67ad5ef9d0
-73.98737,False,6920.05,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.76604,1888015107269225164,71,[],44,classic,False,"['KEY', 'CREDITCARD']",W 54 St & 9 Ave,1888015107269225164
-73.97790759801863,False,4395.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.68506807308177,66de71af-0aca-11e7-82f6-3863bb44ef7c,71,[],39,classic,False,"['KEY', 'CREDITCARD']",Hanson Pl & Ashland Pl,66de71af-0aca-11e7-82f6-3863bb44ef7c
-73.94331,False,3164.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.64575,1815968237323833702,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Brooklyn Ave & Beverley Rd,1815968237323833702
-74.008906,False,3388.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.652512,29a41b09-698f-43e2-82ff-f94f73e74841,71,[],19,classic,False,"['KEY', 'CREDITCARD']",41 St & 3 Ave,29a41b09-698f-43e2-82ff-f94f73e74841
-74.015665,False,4137.10,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.677236,66de1516-0aca-11e7-82f6-3863bb44ef7c,71,[],32,classic,False,"['KEY', 'CREDITCARD']",Coffey St & Conover St,66de1516-0aca-11e7-82f6-3863bb44ef7c
-73.95852515,False,5379.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7190095,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,71,[],27,classic,False,"['KEY', 'CREDITCARD']",Berry St & N 8 St,66dd01c5-0aca-11e7-82f6-3863bb44ef7c
-74.00242364,False,4422.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6859296,66de63cd-0aca-11e7-82f6-3863bb44ef7c,71,[],21,classic,False,"['KEY', 'CREDITCARD']",Columbia St & Degraw St,66de63cd-0aca-11e7-82f6-3863bb44ef7c
-73.964179,False,6608.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.756265,0138452a-b9f4-4aee-80b0-7fae9a122ffe,71,[],41,classic,False,"['KEY', 'CREDITCARD']",E 54 St & 1 Ave,0138452a-b9f4-4aee-80b0-7fae9a122ffe
-73.86781,False,6231.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.74399,1848241684520917882,71,[],19,classic,False,"['KEY', 'CREDITCARD']",46 Ave & Junction Blvd,1848241684520917882
-73.950426,False,8054.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.829114,4f814d78-5d8d-458b-877e-2ca449b865be,71,[],22,classic,False,"['KEY', 'CREDITCARD']",Riverside Dr & W 148 St,4f814d78-5d8d-458b-877e-2ca449b865be
-74.02564,False,3019.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.640493,93da4d1b-d574-45b0-85d7-5b82e2887267,71,[],21,classic,False,"['KEY', 'CREDITCARD']",65 St & 2 Ave,93da4d1b-d574-45b0-85d7-5b82e2887267
-73.97648516,False,6700.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75992262,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,71,[],61,classic,False,"['KEY', 'CREDITCARD']",W 52 St & 5 Ave,66dc80b4-0aca-11e7-82f6-3863bb44ef7c
-73.959724,False,5195.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.710709,1786698321265653818,71,[],41,classic,False,"['KEY', 'CREDITCARD']",S 4 St & Roebling St,1786698321265653818
-73.90917,False,5579.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.7261,42c3bb6e-0478-4e4a-af10-151f5f4dffb9,71,[],19,classic,False,"['KEY', 'CREDITCARD']",55 Dr & Maurice Ave,42c3bb6e-0478-4e4a-af10-151f5f4dffb9
-73.93051,False,4154.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6767,d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Pacific St & Utica Ave,d2b23c87-b7c3-48c2-a634-db4b76ecbcf7
-73.904192,False,7788.13,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.811892,7938263e-e5b8-4ca7-b8bf-1adbaae5fead,71,[],27,classic,False,"['KEY', 'CREDITCARD']",Southern Blvd & E 149 St,7938263e-e5b8-4ca7-b8bf-1adbaae5fead
-73.929719,False,8547.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.862058,579e583e-60ab-4f2a-83d0-fabebddfcd0f,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Broadway & Ellwood St,579e583e-60ab-4f2a-83d0-fabebddfcd0f
-73.99785768,False,4077.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6746957,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,71,[],23,classic,False,"['KEY', 'CREDITCARD']",Smith St & 9 St,66de4bbb-0aca-11e7-82f6-3863bb44ef7c
-73.939789,False,8172.07,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.83618,bc9c9006-3d40-400d-8b5c-17f56e6dfcee,71,[],27,classic,False,"['KEY', 'CREDITCARD']",Amsterdam Ave & W 162 St,bc9c9006-3d40-400d-8b5c-17f56e6dfcee
-73.94386,False,7976.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.823498,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,71,[],31,classic,False,"['KEY', 'CREDITCARD']",Edgecombe Ave & W 145 St,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2
-73.88821,False,8505.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.85859,1862008939006380034,71,[],21,classic,False,"['KEY', 'CREDITCARD']",E 189 St & Bathgate Ave,1862008939006380034
-73.89081,False,6718.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75886,1828966626550010820,71,[],20,classic,False,"['KEY', 'CREDITCARD']",77 St & 31 Ave,1828966626550010820
-73.97839676,False,3905.15,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.6703837,66de205d-0aca-11e7-82f6-3863bb44ef7c,71,[],27,classic,False,"['KEY', 'CREDITCARD']",3 St & 7 Ave,66de205d-0aca-11e7-82f6-3863bb44ef7c
-73.895069,False,7927.08,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.821075,6476c5fd-611e-436c-9736-e0f43bb7774e,71,[],19,classic,False,"['KEY', 'CREDITCARD']",E 163 St & Tiffany St,6476c5fd-611e-436c-9736-e0f43bb7774e
-73.888161,False,7883.06,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.816567,90b141b9-c39f-4a26-a32d-08c7d1474d52,71,[],22,classic,False,"['KEY', 'CREDITCARD']",Lafayette Ave & Hunts Point Ave,90b141b9-c39f-4a26-a32d-08c7d1474d52
-73.90387,False,5923.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.73568,ba33c334-e17d-4478-ae3c-9c2f4dbfbb51,71,[],19,classic,False,"['KEY', 'CREDITCARD']",51 Ave & 61 St,ba33c334-e17d-4478-ae3c-9c2f4dbfbb51
-73.87509,False,6433.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.75085,1834145589124844432,71,[],19,classic,False,"['KEY', 'CREDITCARD']",92 St & 37 Ave,1834145589124844432
-73.9503,False,4025.02,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.67428,475c44e1-31e3-4c60-b071-af2ca3f7618c,71,[],22,classic,False,"['KEY', 'CREDITCARD']",Prospect Pl & Nostrand Ave,475c44e1-31e3-4c60-b071-af2ca3f7618c
-73.92754,False,4864.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.70166,f401cd5f-cb41-41f8-a857-4a4dfe778f94,71,[],26,classic,False,"['KEY', 'CREDITCARD']",Wilson Ave & Troutman St,f401cd5f-cb41-41f8-a857-4a4dfe778f94
-73.91566,False,4743.04,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69714,807e9f5a-49b6-4b7e-847b-4a60cff330ed,71,[],18,classic,False,"['KEY', 'CREDITCARD']",Linden St & Knickerbocker Ave,807e9f5a-49b6-4b7e-847b-4a60cff330ed
-73.89533,False,8738.01,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.87387,f681f980-185d-45b9-8490-bb2606624dd4,71,[],19,classic,False,"['KEY', 'CREDITCARD']",Goulden Ave & Bedford Park Blvd,f681f980-185d-45b9-8490-bb2606624dd4
-73.918316,False,8179.03,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.83649,b896d83d-5524-4c9c-a2aa-c1b0edaadc22,71,[],20,classic,False,"['KEY', 'CREDITCARD']",Walton Ave & E 168 St,b896d83d-5524-4c9c-a2aa-c1b0edaadc22
-73.92146,False,4600.09,True,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",40.69146,74723006-b32f-4590-8cc7-f15eec3808fe,71,[],29,classic,False,"['KEY', 'CREDITCARD']",Bushwick Ave & Linden St,74723006-b32f-4590-8cc7-f15eec3808fe
